user_id,action_type,target_id,target_type,metadata,points_earned,timestamp,id,created_date,updated_date,created_by_id,created_by,is_sample
"6904b6d46257f14ce2e4440c","vote_cast","6905a6511e8e82c4606e80b8","track","{""track_title"":""MERCY"",""artist_name"":""Fundrip"",""votes_allocated"":1}","0","2025-11-01 09:14:55.958","690897826886283d4023fceb","2025-11-03T11:52:34.893000","2025-11-03T11:52:34.893000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6904b6d46257f14ce2e4440c","vote_cast","6905745d07f555030b941f8f","track","{""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""votes_allocated"":1}","0","2025-11-01 09:26:41.739","690897826886283d4023fcee","2025-11-03T11:52:34.893000","2025-11-03T11:52:34.893000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6904b6d46257f14ce2e4440c","vote_cast","690571e760bab9b3a21b58e0","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":1}","0","2025-11-01 15:35:18.493","690897826886283d4023fcf2","2025-11-03T11:52:34.893000","2025-11-03T11:52:34.893000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6905a3a51d46db491789fba7","vote_cast","69061e5538e2d3d08f3be50e","track","{""track_title"":""100 Bad Habits"",""artist_name"":""Net$u"",""votes_allocated"":3}","0","2025-11-03 02:25:56.62","690897826886283d4023fd03","2025-11-03T11:52:34.893000","2025-11-03T11:52:34.893000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6908181359dc9bceced7352e","vote_cast","6906faa1b943277287f65bde","track","{""track_title"":""SLICK"",""artist_name"":""Kreed"",""votes_allocated"":10}","0","2025-11-03 03:36:35.913","690897826886283d4023fd23","2025-11-03T11:52:34.894000","2025-11-03T11:52:34.894000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd5","track","{""track_title"":""drugs"",""artist_name"":""youngdeathwish"",""votes_allocated"":10}","0","","6909308cca399db57f921dbb","2025-11-03T22:45:32.147000","2025-11-03T22:45:32.147000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","track_upload","69093548a6412e884641ac74","track","{""track_title"":""I like to drink"",""genres"":[""lofi rap ""],""motifs"":[""Struggle""]}","0","","69093548d7142a8827a822fa","2025-11-03T23:05:44.872000","2025-11-03T23:05:44.872000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd5","track","{""track_title"":""drugs"",""artist_name"":""youngdeathwish"",""votes_allocated"":9}","0","","69095a266fdc013a54850804","2025-11-04T01:43:02.048000","2025-11-04T01:43:02.048000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","690895db5eb40ff29b1e7dd0","track","{""track_title"":""MERCY"",""artist_name"":""Fundrip"",""votes_allocated"":10}","0","","690993e9dadbc8cf44368362","2025-11-04T05:49:29.896000","2025-11-04T05:49:29.896000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":9}","0","","6909956ad468e56c477bb748","2025-11-04T05:55:54.811000","2025-11-04T05:55:54.811000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd1","track","{""track_title"":""100 Bad Habits"",""artist_name"":""Net$u"",""votes_allocated"":10}","0","","69099f223b7b86af2fbc15e9","2025-11-04T06:37:22.141000","2025-11-04T06:37:22.141000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcd","track","{""track_title"":""3 days no sleep"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","6909ea09afd4800b459adb89","2025-11-04T11:56:57.996000","2025-11-04T11:56:57.996000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcc","track","{""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""votes_allocated"":10}","0","","6909ea1071f5f2f1eb1750ef","2025-11-04T11:57:04.071000","2025-11-04T11:57:04.071000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcc","track","{""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""votes_allocated"":7}","0","","6909ea1457836eded25aeb16","2025-11-04T11:57:08.470000","2025-11-04T11:57:08.470000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd0","track","{""track_title"":""MERCY"",""artist_name"":""Fundrip"",""votes_allocated"":5}","0","","6909ea1a3cd457136d9d1482","2025-11-04T11:57:14.688000","2025-11-04T11:57:14.688000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":5}","0","","6909ea2184cf58644014f8ee","2025-11-04T11:57:21.218000","2025-11-04T11:57:21.218000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dce","track","{""track_title"":""Double Bakk (feat. WAR&B)"",""artist_name"":""Fundrip"",""votes_allocated"":10}","0","","6909ea3155be98f090466cff","2025-11-04T11:57:37.382000","2025-11-04T11:57:37.382000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd5","track","{""track_title"":""drugs"",""artist_name"":""youngdeathwish"",""votes_allocated"":9}","0","","6909f17e5d2adbb047dd5e04","2025-11-04T12:28:46.435000","2025-11-04T12:28:46.435000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","6909f1843581bc15dcfaa38d","2025-11-04T12:28:52.599000","2025-11-04T12:28:52.599000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcf","track","{""track_title"":""dye hoar"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","6909f18ce18210c8be6b09ca","2025-11-04T12:29:00.268000","2025-11-04T12:29:00.268000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd5","track","{""track_title"":""drugs"",""artist_name"":""youngdeathwish"",""votes_allocated"":5}","0","","6909f1915252ce31b290a109","2025-11-04T12:29:05.686000","2025-11-04T12:29:05.686000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd2","track","{""track_title"":""KiLLiN EViL"",""artist_name"":""GONEFUBAR"",""votes_allocated"":10}","0","","6909f19bce2be44453704d47","2025-11-04T12:29:15.601000","2025-11-04T12:29:15.601000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd2","track","{""track_title"":""KiLLiN EViL"",""artist_name"":""GONEFUBAR"",""votes_allocated"":4}","0","","6909f1a2137da5d912f4abf1","2025-11-04T12:29:22.189000","2025-11-04T12:29:22.189000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd3","track","{""track_title"":""Fugitives"",""artist_name"":""Kreed"",""votes_allocated"":10}","0","","6909f1aa8976393c85a031b3","2025-11-04T12:29:30.578000","2025-11-04T12:29:30.578000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd4","track","{""track_title"":""SLICK"",""artist_name"":""Kreed"",""votes_allocated"":10}","0","","6909f1af7156388896bcd99a","2025-11-04T12:29:35.665000","2025-11-04T12:29:35.665000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd4","track","{""track_title"":""SLICK"",""artist_name"":""Kreed"",""votes_allocated"":10}","0","","6909f1b3921a2e3e191b99cd","2025-11-04T12:29:39.744000","2025-11-04T12:29:39.744000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd3","track","{""track_title"":""Fugitives"",""artist_name"":""Kreed"",""votes_allocated"":4}","0","","6909f1baeb4b4d1fc9113952","2025-11-04T12:29:46.262000","2025-11-04T12:29:46.262000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":5}","0","","6909f1bf9ba4818c98cae3ed","2025-11-04T12:29:51.286000","2025-11-04T12:29:51.286000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dce","track","{""track_title"":""Double Bakk (feat. WAR&B)"",""artist_name"":""Fundrip"",""votes_allocated"":5}","0","","6909f1cc7b78c17f18b311f0","2025-11-04T12:30:04.396000","2025-11-04T12:30:04.396000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","69093548a6412e884641ac74","track","{""track_title"":""I like to drink"",""artist_name"":""Def"",""votes_allocated"":10}","0","","690a1328f52b40483122530f","2025-11-04T14:52:24.628000","2025-11-04T14:52:24.628000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","69093548a6412e884641ac74","track","{""track_title"":""I like to drink"",""artist_name"":""Def"",""votes_allocated"":10}","0","","690a132d634866dd2dd4c225","2025-11-04T14:52:29.926000","2025-11-04T14:52:29.926000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"690a178d43e74d73e53c7acb","vote_cast","69093548a6412e884641ac74","track","{""track_title"":""I like to drink"",""artist_name"":""Def"",""votes_allocated"":10}","0","","690a17cbd0a5acd34bf665fc","2025-11-04T15:12:11.565000","2025-11-04T15:12:11.565000","690a178d43e74d73e53c7acb","kattastickardiac@gmail.com","false"
"6909929d576c2c79dfd92a47","feedback_given","690eaa68bdaec2e5048f60d8","feedback","{""track_id"":""690895db5eb40ff29b1e7dcb"",""track_title"":""Void"",""artist_name"":""Whitey"",""tier"":""masterful"",""sentiment"":""praise"",""overall_rating"":4.25}","50","","690eaa6a9ca2f9d823ef656f","2025-11-08T02:26:50.538000","2025-11-08T02:26:50.538000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":10}","0","","690eaa7394d2cbc43f8d6aab","2025-11-08T02:26:59.367000","2025-11-08T02:26:59.367000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","feedback_given","690ebbb91fe9f16afabf21b7","feedback","{""track_id"":""690895db5eb40ff29b1e7dd3"",""track_title"":""Fugitives"",""artist_name"":""Kreed"",""tier"":""comprehensive"",""sentiment"":""constructive"",""overall_rating"":4.25}","35","","690ebbbb695caad51efd8ae0","2025-11-08T03:40:43.118000","2025-11-08T03:40:43.118000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","690895db5eb40ff29b1e7dd3","track","{""track_title"":""Fugitives"",""artist_name"":""Kreed"",""votes_allocated"":9}","0","","690ebbc718c6429a587c50a4","2025-11-08T03:40:55.837000","2025-11-08T03:40:55.837000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","feedback_given","690ebd0f6ab3a45fa1e3bb1b","feedback","{""track_id"":""690895db5eb40ff29b1e7dcc"",""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""tier"":""comprehensive"",""sentiment"":""praise"",""overall_rating"":4.5}","35","","690ebd115ab9116fa861c29e","2025-11-08T03:46:25.150000","2025-11-08T03:46:25.150000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"6909929d576c2c79dfd92a47","vote_cast","690895db5eb40ff29b1e7dcc","track","{""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""votes_allocated"":10}","0","","690ebd1b2258ac778bce04ce","2025-11-08T03:46:35.694000","2025-11-08T03:46:35.694000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd0","track","{""track_title"":""MERCY"",""artist_name"":""Fundrip"",""votes_allocated"":10}","0","","690ec0453043a6c25d0eca9f","2025-11-08T04:00:05.809000","2025-11-08T04:00:05.809000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","690ed68a9ed917055b2e50c5","2025-11-08T05:35:06.082000","2025-11-08T05:35:06.082000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","690ed690156d485fb90ce8ae","2025-11-08T05:35:12.790000","2025-11-08T05:35:12.790000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","690ed694fb9a55e1b591bca2","2025-11-08T05:35:16.604000","2025-11-08T05:35:16.604000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":10}","0","","690ed6991c7c8b27292873e5","2025-11-08T05:35:21.444000","2025-11-08T05:35:21.444000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dca","track","{""track_title"":""trust no one"",""artist_name"":""Young Death"",""votes_allocated"":8}","0","","690ed69e4267d48bad02838f","2025-11-08T05:35:26.520000","2025-11-08T05:35:26.520000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":10}","0","","690ed6a516e32597bd64586f","2025-11-08T05:35:33.216000","2025-11-08T05:35:33.216000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":10}","0","","690ed6a8c0de7f88c68d626a","2025-11-08T05:35:36.630000","2025-11-08T05:35:36.630000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":10}","0","","690ed6aef41df0cb56b78e9f","2025-11-08T05:35:42.577000","2025-11-08T05:35:42.577000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":10}","0","","690ed6bb5d91d5d64879664a","2025-11-08T05:35:55.423000","2025-11-08T05:35:55.423000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcb","track","{""track_title"":""Void"",""artist_name"":""Whitey"",""votes_allocated"":1}","0","","690ed6bfdb09b8e28fb5e430","2025-11-08T05:35:59.224000","2025-11-08T05:35:59.224000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcc","track","{""track_title"":""FROM THE PiT$"",""artist_name"":""GONEFUBAR"",""votes_allocated"":39}","0","","690ed75c3127a83eb81ea8c7","2025-11-08T05:38:36.810000","2025-11-08T05:38:36.810000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcd","track","{""track_title"":""3 days no sleep"",""artist_name"":""Young Death"",""votes_allocated"":34}","0","","690ed76769834d7687c5063d","2025-11-08T05:38:47.230000","2025-11-08T05:38:47.230000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dce","track","{""track_title"":""Double Bakk (feat. WAR&B)"",""artist_name"":""Fundrip"",""votes_allocated"":53}","0","","690ed7723116cf14befcd2c0","2025-11-08T05:38:58.573000","2025-11-08T05:38:58.573000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dcf","track","{""track_title"":""dye hoar"",""artist_name"":""Young Death"",""votes_allocated"":44}","0","","690ed77f3127a83eb81ea8d2","2025-11-08T05:39:11.875000","2025-11-08T05:39:11.875000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd0","track","{""track_title"":""MERCY"",""artist_name"":""Fundrip"",""votes_allocated"":37}","0","","690ed78ae98256dbf1d212e9","2025-11-08T05:39:22.910000","2025-11-08T05:39:22.910000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd1","track","{""track_title"":""100 Bad Habits"",""artist_name"":""Net$u"",""votes_allocated"":41}","0","","690ed793d680bbec07adf767","2025-11-08T05:39:31.838000","2025-11-08T05:39:31.838000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd2","track","{""track_title"":""KiLLiN EViL"",""artist_name"":""GONEFUBAR"",""votes_allocated"":51}","0","","690ed79ee0ecacaf541e30fd","2025-11-08T05:39:42.673000","2025-11-08T05:39:42.673000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd3","track","{""track_title"":""Fugitives"",""artist_name"":""Kreed"",""votes_allocated"":33}","0","","690ed7b0f6a72c5ff42311fa","2025-11-08T05:40:00.023000","2025-11-08T05:40:00.023000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd4","track","{""track_title"":""SLICK"",""artist_name"":""Kreed"",""votes_allocated"":37}","0","","690ed7b9efc1411326543907","2025-11-08T05:40:09.965000","2025-11-08T05:40:09.965000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd5","track","{""track_title"":""drugs"",""artist_name"":""youngdeathwish"",""votes_allocated"":43}","0","","690ed7c6fa124a3bbf42d8f4","2025-11-08T05:40:22.119000","2025-11-08T05:40:22.119000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"69083db69ccd1df29c9359c9","vote_cast","690895db5eb40ff29b1e7dd1","track","{""track_title"":""100 Bad Habits"",""artist_name"":""Net$u"",""votes_allocated"":5}","0","","690ef17ceb8a65302874e318","2025-11-08T07:30:04.163000","2025-11-08T07:30:04.163000","69083db69ccd1df29c9359c9","knoedlerjosiahd@gmail.com","false"
"6909929d576c2c79dfd92a47","track_upload","691020fd3c7270222992d530","track","{""track_title"":""sharkle soundtrack"",""genres"":[""Techno""],""motifs"":[""Party""]}","0","","691020fe1ac046e0afd3342e","2025-11-09T05:05:02.756000","2025-11-09T05:05:02.756000","6909929d576c2c79dfd92a47","youngdeathbiz@gmail.com","false"
"691017ba52ba59a72c02ea29","track_upload","691024b05c3d0b3a2fa36373","track","{""track_title"":""Love isn't real"",""genres"":[""Hip Hop""],""motifs"":[""Party""]}","0","","691024b0978bbeff65d5e5df","2025-11-09T05:20:48.483000","2025-11-09T05:20:48.483000","691017ba52ba59a72c02ea29","warrenhasbars@gmail.com","false"
